Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
20-November-2017,93.25,95.80,93.25,94.80,94.908580004470415429,62634,527,5944504.00,14299,22.83,2.55,1.55
17-November-2017,96.15,98.15,93.45,93.95,95.812898905274091486,73169,529,7010534.00,23983,32.78,4.70,-2.20
16-November-2017,93.50,96.15,93.50,95.45,95.356766449535241162,27326,250,2605719.00,13201,48.31,2.65,1.95
15-November-2017,97.15,97.15,94.20,94.70,95.389053074157577234,65644,582,6261719.00,25588,38.98,2.95,-2.45
14-November-2017,97.50,101.45,96.50,97.15,98.943941794664510913,154625,1629,15299207.00,43380,28.05,4.95,-0.35
13-November-2017,96.15,97.25,94.00,95.95,95.508297036581781257,74846,713,7148414.00,20188,26.97,3.25,-0.20
10-November-2017,96.00,96.80,95.25,95.70,96.118667302419835498,83890,716,8063395.00,27892,33.25,1.55,-0.30
9-November-2017,97.25,98.75,95.70,96.70,97.192416096707491649,157175,1063,15276218.00,27674,17.61,3.05,-0.55
8-November-2017,99.80,101.00,96.10,96.80,98.839801923352949619,139340,877,13772338.00,28836,20.69,4.90,-3.00
7-November-2017,101.15,102.35,98.15,99.80,100.154114637324178071,105149,927,10531105.00,32749,31.15,4.20,-1.35
6-November-2017,102.00,103.00,100.75,101.05,101.657677610543554550,128230,860,13035564.00,33846,26.39,2.25,-0.95
3-November-2017,104.05,104.45,102.00,102.25,102.892874200575469170,85843,544,8832633.00,30257,35.25,2.45,-1.80
2-November-2017,106.00,106.00,102.25,102.80,103.955574950204536206,186764,3381,19415159.00,61618,32.99,3.75,-3.20
1-November-2017,105.50,107.40,104.20,104.70,105.781753321655914897,140442,867,14856201.00,42894,30.54,3.20,-0.80
31-October-2017,102.80,106.25,101.65,104.55,104.641571886334025845,283990,2044,29717160.00,61584,21.69,4.60,1.75
30-October-2017,103.45,103.65,101.70,102.25,102.838694484999764517,84932,744,8734296.00,23291,27.42,1.95,-1.20
27-October-2017,103.80,105.00,102.00,102.40,103.604241194582376706,112374,890,11642423.00,37855,33.69,3.00,-1.40
26-October-2017,102.50,104.50,102.00,103.30,103.334123525577947885,156502,1477,16171997.00,61250,39.14,2.50,0.80
25-October-2017,113.05,113.85,101.60,102.65,105.995075661356461153,551140,4276,58418126.00,117826,21.38,12.25,-10.40
24-October-2017,110.00,113.20,109.20,112.45,111.476080336084665730,614369,4548,68487448.00,211144,34.37,4.00,2.45
23-October-2017,105.00,109.00,103.00,108.30,106.731145804308663398,362479,2600,38687799.00,122751,33.86,6.00,3.30
19-October-2017,106.00,107.25,103.25,104.40,104.837999961670403802,52179,433,5470342.00,16932,32.45,4.00,-1.60
18-October-2017,106.00,109.10,105.50,106.00,107.214341355869924673,272150,1853,29178383.00,64402,23.66,3.60,0.00
17-October-2017,104.55,107.70,102.80,106.55,106.100105859236218360,275838,1854,29266441.00,97618,35.39,4.90,2.00
16-October-2017,103.80,105.00,101.20,103.60,102.733235760458592511,245970,2013,25269294.00,57777,23.49,3.80,-0.20
13-October-2017,104.50,105.45,102.35,102.65,103.787439350584722567,128608,1005,13347895.00,36306,28.23,3.10,-1.85
12-October-2017,102.00,104.05,101.10,102.70,102.642377177805496318,198824,1522,20407768.00,51708,26.01,2.95,0.70
11-October-2017,105.00,107.50,100.00,101.55,103.827450606750915973,230902,1551,23973966.00,57322,24.83,7.50,-3.45
10-October-2017,102.00,106.70,101.45,105.15,104.545729400672773619,343652,2437,35927349.00,58485,17.02,5.25,3.15
9-October-2017,104.90,106.80,102.15,102.70,104.210208112698797858,440963,4611,45952846.00,115330,26.15,4.65,-2.20
6-October-2017,97.40,110.00,97.15,105.25,104.930785549352889973,1151118,6727,120787716.00,186217,16.18,12.85,7.85
5-October-2017,93.25,98.45,93.25,96.75,96.270625068435929775,246581,1962,23738507.00,45156,18.31,5.20,3.50
4-October-2017,96.25,97.00,93.65,94.20,95.227836830965565179,128039,1054,12192877.00,32854,25.66,3.35,-2.05
3-October-2017,99.15,100.50,94.65,95.20,97.250678158016927475,122759,984,11938396.00,48631,39.62,5.85,-3.95
29-September-2017,99.00,102.60,98.40,98.90,100.648812199591963760,173514,1278,17463978.00,48365,27.87,4.20,-0.10
28-September-2017,99.90,102.30,95.50,100.05,99.389766826845551004,248056,1942,24654228.00,54494,21.97,6.80,0.15
27-September-2017,101.80,102.90,95.60,96.45,99.405052978211537477,234436,1593,23304123.00,66440,28.34,7.30,-5.35
26-September-2017,100.00,103.70,96.90,101.30,100.784062549588147891,277284,1959,27945808.00,51220,18.47,6.80,1.30
25-September-2017,102.00,103.40,96.00,98.40,98.283458495373474587,298280,2095,29315990.00,54572,18.30,7.40,-3.60
22-September-2017,110.90,111.55,101.05,102.15,106.855548463970839835,412069,3268,44031859.00,99678,24.19,10.50,-8.75
21-September-2017,111.00,111.35,106.50,108.20,108.036554892142379171,309343,1939,33420352.00,107867,34.87,4.85,-2.80
20-September-2017,113.15,114.80,109.80,110.55,112.042835654649137003,420164,2472,47076366.00,118548,28.21,5.00,-2.60
19-September-2017,113.30,117.90,112.20,113.20,114.944621059060088395,414273,3096,47618453.00,103864,25.07,5.70,-0.10
18-September-2017,112.80,118.85,110.90,113.30,115.408226174385494409,561549,4167,64807374.00,128226,22.83,7.95,0.50
15-September-2017,111.50,115.35,110.75,111.30,112.689623938030984507,288144,2213,32470839.00,78720,27.32,4.60,-0.20
14-September-2017,107.70,116.90,107.60,113.60,113.465917209601090675,1220528,8508,138488329.00,261562,21.43,9.30,5.90
13-September-2017,107.75,109.00,105.85,106.75,107.431149912767194791,141002,1064,15148007.00,34934,24.78,3.15,-1.00
12-September-2017,109.20,110.55,107.00,107.65,108.658108232975020790,162335,1227,17639014.00,59470,36.63,3.55,-1.55
11-September-2017,107.95,111.65,107.70,108.15,109.722749637614585247,244905,1847,26871650.00,90788,37.07,3.95,0.20
8-September-2017,107.60,111.00,105.85,108.75,108.973128155065445530,311404,2730,33934668.00,65558,21.05,5.15,1.15
7-September-2017,112.05,112.85,106.50,107.20,109.661858582956205253,208815,1722,22899041.00,73251,35.08,6.35,-4.85
6-September-2017,109.60,114.40,108.85,111.30,112.113746287136261336,327914,2755,36763667.00,80586,24.58,5.55,1.70
5-September-2017,106.00,113.00,106.00,110.50,110.022593495661829581,1131122,8259,124448976.00,247291,21.86,7.00,4.50
4-September-2017,103.80,107.05,98.50,105.95,103.875151200587647956,682041,4484,70847112.00,122941,18.03,8.55,2.15
1-September-2017,95.25,104.85,95.25,103.45,101.181279901030178581,748511,4991,75735301.00,186768,24.95,9.60,8.20
31-August-2017,93.10,96.20,92.20,94.85,94.480456954365199674,164918,1354,15581528.00,28333,17.18,4.00,1.75
30-August-2017,92.00,94.70,91.25,93.65,92.810758997977719849,85547,625,7939682.00,25346,29.63,3.45,1.65
29-August-2017,94.00,94.00,90.65,91.20,92.259766758209878930,103412,847,9540767.00,32496,31.42,3.35,-2.80
28-August-2017,95.10,96.00,93.85,94.25,94.757501107546080629,148978,1087,14116783.00,43137,28.96,2.15,-0.85
24-August-2017,93.70,96.35,91.75,94.25,94.450834821288725996,766152,2170,72363696.00,44516,5.81,4.60,0.55
23-August-2017,93.80,94.50,92.55,92.90,93.394458450344651519,125344,1258,11706435.00,30459,24.30,1.95,-0.90
22-August-2017,89.00,94.00,87.90,92.10,91.003188736733301355,148021,1395,13470383.00,36112,24.40,6.10,3.10
21-August-2017,91.00,91.60,88.25,88.85,90.217894033609126882,58377,524,5266650.00,22953,39.32,3.35,-2.15
18-August-2017,90.90,91.85,89.15,90.25,90.496621562329981221,56979,556,5156407.00,17130,30.06,2.70,-0.65
17-August-2017,94.80,95.40,92.00,92.30,93.587955800170779753,354843,2032,33209031.00,92518,26.07,3.40,-2.50
16-August-2017,85.55,91.65,85.55,91.25,88.801425811635580325,292465,1864,25971309.00,62341,21.32,6.10,5.70
14-August-2017,87.25,99.00,86.00,86.95,93.020778848696776468,544496,1851,50649442.00,291652,53.56,13.00,-0.30
11-August-2017,84.70,87.60,83.50,85.55,85.194109592390639900,163588,1013,13936734.00,17205,10.52,4.10,0.85
10-August-2017,86.00,87.60,83.70,85.20,86.209155148314955738,154536,1378,13322418.00,26977,17.46,3.90,-0.80
9-August-2017,88.90,90.20,86.20,87.05,88.527828552115163094,144977,1034,12834499.00,15501,10.69,4.00,-1.85
8-August-2017,91.35,91.95,87.60,88.20,89.242624099588825111,97039,738,8660015.00,40940,42.19,4.35,-3.15
7-August-2017,92.00,93.60,91.10,91.50,92.205180194911374190,61156,615,5638900.00,17293,28.28,2.50,-0.50
4-August-2017,90.75,92.50,89.75,91.70,91.412840729894120297,88780,934,8115632.00,25794,29.05,2.75,0.95
3-August-2017,95.40,95.40,89.15,90.25,91.529316908867112582,104803,815,9592547.00,31038,29.62,6.25,-5.15
2-August-2017,95.50,96.50,92.85,94.05,94.851591260147388047,146959,1634,13939295.00,32924,22.40,3.65,-1.45
1-August-2017,98.60,99.35,93.90,94.45,95.987842612302223002,136707,1220,13122210.00,40167,29.38,5.45,-4.15
